03:31:51,57.0,0.0,0,0.0
03:31:52,90.0,0.0,0,0.0
03:31:53,90.0,0.0,0,0.0
03:31:54,90.0,0.0,0,0.0
03:31:55,83.0,0.0,0,0.0
03:31:56,83.0,0.0,0,0.0
03:31:57,87.0,0.0,0,0.0
03:31:58,77.0,0.0,0,0.0
03:31:59,81.0,0.0,0,0.0
03:32:00,78.0,0.0,0,0.0
03:32:01,81.0,0.0,0,0.0
03:32:02,81.0,0.0,0,0.0
03:32:03,78.0,0.0,0,0.0
03:32:04,73.0,0.0,0,0.0
03:32:05,71.0,0.0,0,0.0
03:32:06,62.0,0.0,0,0.0
03:32:07,57.0,0.0,0,0.0
03:32:08,57.0,0.0,0,0.0
03:32:09,57.0,0.0,0,0.0
03:32:10,57.0,0.0,0,0.0
03:32:11,57.0,0.0,0,0.0
03:32:12,57.0,0.0,0,0.0
03:32:13,69.0,0.0,0,0.0
03:32:14,57.0,0.0,0,0.0
03:32:15,60.0,0.0,0,0.0
03:32:16,59.0,0.0,0,0.0
03:32:17,57.0,0.0,0,0.0
03:32:18,56.0,0.0,0,0.0
03:32:19,60.0,0.0,0,0.0
03:32:20,56.0,0.0,0,0.0
03:32:21,57.0,0.0,0,0.0
03:32:22,56.0,0.0,0,0.0
03:32:23,56.0,0.0,0,0.0
03:32:24,55.0,0.0,0,0.0
03:32:25,55.0,0.0,0,0.0
03:32:26,55.0,0.0,0,0.0
03:32:27,55.0,0.0,0,0.0
03:32:28,55.0,0.0,0,0.0
03:32:29,55.0,0.0,0,0.0
03:32:30,55.0,0.0,0,0.0
03:32:31,55.0,0.0,0,0.0
03:32:32,55.0,0.0,0,0.0
03:32:34,55.0,0.0,0,0.0
03:32:35,55.0,0.0,0,0.0
03:32:36,55.0,0.0,0,0.0
03:32:37,56.0,0.0,0,0.0
03:32:38,56.0,0.0,0,0.0
03:32:39,55.0,0.0,0,0.0
03:32:40,55.0,0.0,0,0.0
03:32:41,55.0,0.0,0,0.0
03:32:42,55.0,0.0,0,0.0
03:32:43,55.0,0.0,0,0.0
03:32:44,55.0,0.0,0,0.0
03:32:45,55.0,0.0,0,0.0
03:32:46,55.0,0.0,0,0.0
03:32:47,55.0,0.0,0,0.0
03:32:48,55.0,0.0,0,0.0
03:32:49,72.0,0.0,0,0.0
03:32:50,56.0,0.0,0,0.0
03:32:51,56.0,0.0,0,0.0
03:32:52,56.0,0.0,0,0.0
03:32:53,56.0,0.0,0,0.0
03:32:54,56.0,0.0,0,0.0
03:32:55,56.0,0.0,0,0.0
03:32:56,56.0,0.0,0,0.0
03:32:57,56.0,0.0,0,0.0
03:32:58,57.0,0.0,0,0.0
03:32:59,57.0,0.0,0,0.0
03:33:00,57.0,0.0,0,0.0
03:33:01,57.0,0.0,0,0.0
03:33:02,57.0,0.0,0,0.0
03:33:03,57.0,0.0,0,0.0
03:33:04,57.0,0.0,0,0.0
03:33:05,57.0,0.0,0,0.0
03:33:06,57.0,0.0,0,0.0
03:33:07,57.0,0.0,0,0.0
03:33:08,58.0,0.0,0,0.0
03:33:09,58.0,0.0,0,0.0
03:33:10,57.0,0.0,0,0.0
03:33:11,57.0,0.0,0,0.0
03:33:12,57.0,0.0,0,0.0
03:33:13,58.0,0.0,0,0.0
03:33:14,58.0,0.0,0,0.0
03:33:15,60.0,0.0,0,0.0
03:33:16,58.0,0.0,0,0.0
03:33:17,59.0,0.0,0,0.0
03:33:18,60.0,0.0,0,0.0
03:33:19,59.0,0.0,0,0.0
03:33:20,60.0,0.0,0,0.0
03:33:21,58.0,0.0,0,0.0
03:33:22,58.0,0.0,0,0.0
03:33:23,58.0,0.0,0,0.0
03:33:24,58.0,0.0,0,0.0
03:33:25,60.0,0.0,0,0.0
03:33:26,59.0,0.0,0,0.0
03:33:27,60.0,0.0,0,0.0
03:33:28,58.0,0.0,0,0.0
03:33:29,58.0,0.0,0,0.0
03:33:30,58.0,0.0,0,0.0
03:33:31,57.0,0.0,0,0.0
03:33:32,57.0,0.0,0,0.0
03:33:33,71.0,0.0,0,0.0
03:33:34,58.0,0.0,0,0.0
03:33:35,57.0,0.0,0,0.0
03:33:36,57.0,0.0,0,0.0
03:33:37,58.0,0.0,0,0.0
03:33:38,90.0,0.0,0,0.0
03:33:39,62.0,0.0,0,0.0
03:33:40,58.0,0.0,0,0.0
03:33:41,58.0,0.0,0,0.0
03:33:42,59.0,0.0,0,0.0
03:33:43,58.0,0.0,0,0.0
03:33:44,57.0,0.0,0,0.0
03:33:45,57.0,0.0,0,0.0
03:33:46,56.0,0.0,0,0.0
03:33:47,58.0,0.0,0,0.0
03:33:48,57.0,0.0,0,0.0
03:33:49,58.0,0.0,0,0.0
03:33:50,56.0,0.0,0,0.0
03:33:51,56.0,0.0,0,0.0
03:33:52,56.0,0.0,0,0.0
03:33:53,69.0,0.0,0,0.0
03:33:54,62.0,0.0,0,0.0
03:33:55,56.0,0.0,0,0.0
03:33:56,56.0,0.0,0,0.0
03:33:57,60.0,0.0,0,0.0
03:33:58,56.0,0.0,0,0.0
03:33:59,56.0,0.0,0,0.0
03:34:00,56.0,0.0,0,0.0
03:34:01,55.0,0.0,0,0.0
03:34:02,55.0,0.0,0,0.0
03:34:03,55.0,0.0,0,0.0
03:34:04,55.0,0.0,0,0.0
03:34:05,55.0,0.0,0,0.0
03:34:06,54.0,0.0,0,0.0
03:34:07,55.0,0.0,0,0.0
03:34:08,55.0,0.0,0,0.0
03:34:09,55.0,0.0,0,0.0
03:34:10,55.0,0.0,0,0.0
03:34:11,55.0,0.0,0,0.0
03:34:12,56.0,0.0,0,0.0
03:34:13,55.0,0.0,0,0.0
03:34:14,55.0,0.0,0,0.0
03:34:15,55.0,0.0,0,0.0
03:34:16,55.0,0.0,0,0.0
03:34:17,56.0,0.0,0,0.0
03:34:18,56.0,0.0,0,0.0
03:34:19,66.0,0.0,0,0.0
03:34:20,62.0,0.0,0,0.0
03:34:21,73.0,0.0,0,0.0
03:34:22,63.0,0.0,0,0.0
03:34:23,60.0,0.0,0,0.0
03:34:24,61.0,0.0,0,0.0
03:34:25,62.0,0.0,0,0.0
03:34:26,57.0,0.0,0,0.0
03:34:27,56.0,0.0,0,0.0
03:34:28,65.0,0.0,0,0.0
03:34:29,68.0,0.0,0,0.0
03:34:30,61.0,0.0,0,0.0
03:34:31,69.0,0.0,0,0.0
03:34:32,64.0,0.0,0,0.0
03:34:33,59.0,0.0,0,0.0
03:34:34,76.0,0.0,0,0.0
03:34:36,61.0,0.0,0,0.0
03:34:37,58.0,0.0,0,0.0
03:34:38,62.0,0.0,0,0.0
03:34:39,58.0,0.0,0,0.0
03:34:40,58.0,0.0,0,0.0
03:34:41,62.0,0.0,0,0.0
03:34:42,67.0,0.0,0,0.0
03:34:43,59.0,0.0,0,0.0
03:34:44,58.0,0.0,0,0.0
03:34:45,58.0,0.0,0,0.0
03:34:46,58.0,0.0,0,0.0
03:34:47,58.0,0.0,0,0.0
03:34:48,58.0,0.0,0,0.0
03:34:49,58.0,0.0,0,0.0
03:34:50,59.0,0.0,0,0.0
03:34:51,59.0,0.0,0,0.0
03:34:52,80.0,0.0,0,0.0
03:34:53,84.0,0.0,0,0.0
03:34:54,79.0,0.0,0,0.0
03:34:55,80.0,0.0,0,0.0
03:34:56,82.0,0.0,0,0.0
03:34:57,82.0,0.0,0,0.0
03:34:58,82.0,0.0,0,0.0
03:34:59,82.0,0.0,0,0.0
03:35:00,83.0,0.0,0,0.0
03:35:01,66.0,0.0,0,0.0
03:35:02,60.0,0.0,0,0.0
03:35:03,62.0,0.0,0,0.0
03:35:04,59.0,0.0,0,0.0
03:35:05,62.0,0.0,0,0.0
03:35:06,60.0,0.0,0,0.0
03:35:07,60.0,0.0,0,0.0
03:35:08,60.0,0.0,0,0.0
03:35:09,59.0,0.0,0,0.0
03:35:10,59.0,0.0,0,0.0
03:35:11,58.0,0.0,0,0.0
03:35:12,57.0,0.0,0,0.0
03:35:13,57.0,0.0,0,0.0
03:35:14,59.0,0.0,0,0.0
03:35:15,58.0,0.0,0,0.0
03:35:16,57.0,0.0,0,0.0
03:35:17,57.0,0.0,0,0.0
03:35:18,58.0,0.0,0,0.0
03:35:19,58.0,0.0,0,0.0
03:35:20,58.0,0.0,0,0.0
03:35:21,57.0,0.0,0,0.0
03:35:22,61.0,0.0,0,0.0
03:35:23,59.0,0.0,0,0.0
03:35:24,60.0,0.0,0,0.0
03:35:25,57.0,0.0,0,0.0
03:35:26,61.0,0.0,0,0.0
03:35:27,56.0,0.0,0,0.0
03:35:28,56.0,0.0,0,0.0
03:35:29,65.0,0.0,0,0.0
03:35:30,57.0,0.0,0,0.0
03:35:31,56.0,0.0,0,0.0
03:35:32,56.0,0.0,0,0.0
03:35:33,68.0,0.0,0,0.0
